日期,地区,投手,账户名称/ID,账户种类,代理商,转点截图Today MAX,转点截图yesterday MAX,备注,手续费,实际消耗,"包含手续费
的消耗",开户费
2025-09-16,马来西亚,YK,HT-Walsh-GT-0915-papa-MF-15+8-1  811268547913049,二不限,GT&papa 二不限 2０开户费 ３%u1,69.51,,,2.7804,69.51,72.2904,
2025-09-16,马来西亚,YK,HT-Walsh-GT-0915-papa-MF-15+8-3  1969795200470504,二不限,GT&papa 二不限 2０开户费 ３%u1,33.65,,,1.346,33.65,34.996,
2025-09-16,印度,SG,BONS-A6735-B0000(+7)-1360  1118079943590838,美金户,路人互动-海总（30-9）山,198.75,87.57,,10.0062,111.18,121.1862,
2025-09-16,印度,LM,Eastar 4 - Ada - 72  1218687010304721,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,455.61,309.07,,13.1886,146.54,159.7286,
2025-09-16,印度,JK,Eastar 4 - Ada - 301  24524658753842868,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,1307.02,875.27,,38.8575,431.75,470.6075,
2025-09-16,印度,LD,Eastar 4 - Ada - 302  1537471214263511,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,226.17,126.12,,9.0045,100.05,109.0545,
2025-09-16,印度,XH,Books-ZK-5-QQB-195  1358779739001459,直客户,海总&志诚三不限,2287.41,1616.81,,46.942,670.6,717.542,
2025-09-16,印度,FD,Eastar 4 - Ada - 300  1296499035350127,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,5412.26,4680.98,,65.8152,731.28,797.0952,
2025-09-16,印度,FD,NHHMAX-7-JVCG-33  1885863742261931,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,42.71,,,3.8439,42.71,46.5539,
2025-09-16,印度,HY,Eastar 4 - Ada - 34 1106733488068476,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,20894.1,18969.32,,173.2302,1924.78,2098.0102,
2025-09-16,印度,HY,Account Gabriel 71 UTC 00:00 IN USE  1743839802887608,额度户,凤凰&洛阳,1000.0,,,130.0,1000.0,1130.0,
2025-09-16,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,94487.98219,90767.03938,,297.675425,3720.942813,4018.618238,
2025-09-16,印度,MY,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,104.28,103.8,,0.0432,0.48,0.5232,
2025-09-16,印度,MY,Account Gabriel 72 UTC 00:00 IN USE  1441718167008965,额度户,凤凰&洛阳,715.64,648.99,,8.6645,66.65,75.3145,
2025-09-16,印度,MY,HOORAY 51_NLM  1499528597662364,授信额度户,深圳芳林子,348.78,152.32,,29.744044,196.46,226.204044,
2025-09-16,印度,HW,NHHMAX+7-llinda-10  738828212333384,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,9299.0,5937.85,,235.2805,3361.15,3596.4305,
2025-09-16,印度,HW,BONS-A7108-B0000(+7)-1366  758934260217835,美金户,路人互动-海总（30-9）山,4731.91,3738.28,,89.4267,993.63,1083.0567,
2025-09-16,印度,HW,Eastar 4 - Ada - 375  681139025007076,美金户,海总&志诚三不限,4220.15,2189.44,,142.1497,2030.71,2172.8597,
2025-09-16,印度,HW,BONS-A7515-B0000(+7)-1388  1397183488012900,美金户,路人互动-海总（30-9）山,601.28,23.25,,52.0227,578.03,630.0527,
2025-09-17,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,,18576.57,历史消耗,,,,
2025-09-17,印度,LM,Eastar 4 - Ada - 72  1218687010304721,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,770.06,455.61,,28.3005,314.45,342.7505,
2025-09-17,印度,LD,Eastar 4 - Ada - 302  1537471214263511,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,415.87,226.17,,17.073,189.7,206.773,
2025-09-17,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,98143.09713,94487.98219,,292.409195,3655.114938,3947.524133,
2025-09-17,印度,MY,GRE-US-P7-CL-54  1287267872361352,企业额度户,海总&志诚三不限,125.69,,,18.8535,125.69,144.5435,
2025-09-17,印度,MY,BONS-A9454-B0000(+3)-1517  1298372668399994,美金户,路人互动-海总（30-9）山,23.35,,,2.1015,23.35,25.4515,
2025-09-17,印度,MY,NHHMAX+7-JVCG-70   1490839992363309,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,9.97,,,0.8973,9.97,10.8673,
2025-09-17,印度,FD,Eastar 4 - Ada - 300  1296499035350127,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,5982.21,5412.26,,51.2955,569.95,621.2455,
2025-09-17,印度,FD,NHHMAX-7-JVCG-33  1885863742261931,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,88.56,42.71,,4.1265,45.85,49.9765,
2025-09-17,印度,YJ,Books-ZK+7-QQB-347  1875281213050671,直客户,海总&志诚三不限,1092.8,952.06,,9.8518,140.74,150.5918,
2025-09-17,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,18587.54,18576.57,,0.9873,10.97,11.9573,
2025-09-17,印度,JK,Eastar 4 - Ada - 301  24524658753842868,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,2091.68,1307.02,,70.6194,784.66,855.2794,
2025-09-17,印度,XH,Books-ZK-5-QQB-195  1358779739001459,直客户,海总&志诚三不限,2656.63,2287.41,,25.8454,369.22,395.0654,
2025-09-17,印度,XH,Books-ZK+7-QQB-390  1577738763585369,直客户,海总&志诚三不限,69.32,,,4.8524,69.32,74.1724,
2025-09-17,马来西亚,YK,NHHXL-MIG-Goldp-Niubi-+7-104 24294763353514934,美金户,印度企业户 欧洲美金户,335.42,136.84,,25.8154,198.58,224.3954,
2025-09-17,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-1  1299335941978076,二不限,GT&papa 二不限 2０开户费 ３%u1,75.48,,,3.0192,75.48,78.4992,
2025-09-17,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-2  1092350359535884,二不限,GT&papa 二不限 2０开户费 ３%u1,50.05,,,2.002,50.05,52.052,
2025-09-17,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-3  1263505061885064,二不限,GT&papa 二不限 2０开户费 ３%u1,84.8,,,3.392,84.8,88.192,
2025-09-17,马来西亚,YK,Eastar 4 - Ada - 666  1096939185874488,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,34.01,,,3.0609,34.01,37.0709,
2025-09-17,尼日利亚,FKZ,泰安博屿 4288789838054504,美金户,企业户,93.62,,,0.0,93.62,93.62,
2025-09-17,尼日利亚,FKZ,新乡市宜科  636288259127278,美金户,企业户,19.29,,,0.0,19.29,19.29,
2025-09-17,印度,HY,Eastar 4 - Ada - 34 1106733488068476,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,23093.44,20894.1,,197.9406,2199.34,2397.2806,
2025-09-17,印度,HY,Account Gabriel 71 UTC 00:00 IN USE  1743839802887608,额度户,凤凰&洛阳,1179.57,1000.0,,23.3441,179.57,202.9141,
2025-09-17,印度,HY,HOORAY 47_NLM  1174334650582178,授信额度户,深圳芳林子,1000.04,,,151.406056,1000.04,1151.446056,
2025-09-17,印度,HW,NHHMAX+7-llinda-10  738828212333384,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,11981.74,9299.0,,187.7918,2682.74,2870.5318,
2025-09-17,印度,HW,BONS-A7108-B0000(+7)-1366  758934260217835,美金户,路人互动-海总（30-9）山,6449.18,4731.91,,154.5543,1717.27,1871.8243,
2025-09-17,印度,HW,BONS-A7515-B0000(+7)-1388  1397183488012900,美金户,路人互动-海总（30-9）山,805.42,601.28,,18.3726,204.14,222.5126,
2025-09-17,印度,HW,TD-TIDE-yunf-39(+8)  769463219064902,绑卡美金户,凤凰&洛阳,1000.0,,,130.0,1000.0,1130.0,
2025-09-18,印度,SG,BONS-A6735-B0000(+7)-1360  1118079943590838,美金户,路人互动-海总（30-9）山,363.39,198.75,,14.8176,164.64,179.4576,
2025-09-18,印度,XH,Books-ZK-5-QQB-195  1358779739001459,直客户,海总&志诚三不限,3278.41,2656.63,,43.5246,621.78,665.3046,
2025-09-18,印度,XH,Books-ZK+7-QQB-390  1577738763585369,直客户,海总&志诚三不限,364.91,69.32,,20.6913,295.59,316.2813,
2025-09-18,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,98656.79575,98143.09713,,41.09589,513.698625,554.794515,
2025-09-18,印度,MY,GRE-US-P7-CL-54  1287267872361352,企业额度户,海总&志诚三不限,2000.0,125.69,,281.1465,1874.31,2155.4565,
2025-09-18,印度,MY,BONS-A9454-B0000(+3)-1517  1298372668399994,美金户,路人互动-海总（30-9）山,293.41,23.35,,24.3054,270.06,294.3654,
2025-09-18,印度,MY,NHHMAX+7-JVCG-70   1490839992363309,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,63.72,9.97,,4.8375,53.75,58.5875,
2025-09-18,印度,LM,Eastar 4 - Ada - 72  1218687010304721,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,1028.14,770.06,,23.2272,258.08,281.3072,
2025-09-18,印度,LD,Eastar 4 - Ada - 302  1537471214263511,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,748.23,415.87,,29.9124,332.36,362.2724,
2025-09-18,印度,HY,Eastar 4 - Ada - 34 1106733488068476,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,23963.42,23093.44,,78.2982,869.98,948.2782,
2025-09-18,印度,HY,HOORAY 47_NLM  1174334650582178,授信额度户,深圳芳林子,2995.23,1000.04,,302.071766,1995.19,2297.261766,
2025-09-18,印度,JK,Eastar 4 - Ada - 301  24524658753842868,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,3698.05,2091.68,,144.5733,1606.37,1750.9433,
2025-09-18,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,18603.95,18587.54,,1.4769,16.41,17.8869,
2025-09-18,印度,FD,Eastar 4 - Ada - 300  1296499035350127,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,7436.25,5982.21,,130.8636,1454.04,1584.9036,
2025-09-18,印度,FD,NHHMAX-7-JVCG-33  1885863742261931,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,305.13,88.56,,19.4913,216.57,236.0613,
2025-09-18,印度,YJ,Books-ZK-5-QQB-196  1818502075439838,直客户,海总&志诚三不限,1588.76,1038.08,,38.5476,550.68,589.2276,
2025-09-18,印度,YJ,Books-ZK+7-QQB-347  1875281213050671,直客户,海总&志诚三不限,1121.18,1092.8,,1.9866,28.38,30.3666,
2025-09-18,印度,YJ,TD-TIDE-yunf-38(+8)  1843721686521524,绑卡美金户,凤凰&洛阳,185.36,,,24.0968,185.36,209.4568,
2025-09-18,印度,YJ,Eastar 4 - Ada - 309  1666968493966995,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,405.13,208.3,,17.7147,196.83,214.5447,
2025-09-18,马来西亚,YK,NHHXL-MIG-Goldp-Niubi-+7-104 24294763353514934,美金户,印度企业户 欧洲美金户,808.56,335.42,,61.5082,473.14,534.6482,
2025-09-18,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-1  1299335941978076,二不限,GT&papa 二不限 2０开户费 ３%u1,96.12,75.48,,0.8256,20.64,21.4656,
2025-09-18,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-2  1092350359535884,二不限,GT&papa 二不限 2０开户费 ３%u1,95.3,50.05,,1.81,45.25,47.06,
2025-09-18,马来西亚,YK,HT-Jaimee-GT-0916-papa-MF-LL+8-3  1263505061885064,二不限,GT&papa 二不限 2０开户费 ３%u1,100.01,84.8,,0.6084,15.21,15.8184,
2025-09-18,马来西亚,YK,Eastar 4 - Ada - 666  1096939185874488,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,189.23,34.01,,13.9698,155.22,169.1898,
2025-09-18,马来西亚,YK,NHHMAX+7-JVCG-73  1948239022633943,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,97.57,,,8.7813,97.57,106.3513,
2025-09-18,尼日利亚,FKZ,泰安博屿 4288789838054504,美金户,企业户,133.24,93.62,,0.0,39.62,39.62,
2025-09-18,印度,HW,NHHMAX+7-llinda-10  738828212333384,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,13862.2,11981.74,,131.6322,1880.46,2012.0922,
2025-09-18,印度,HW,BONS-A7108-B0000(+7)-1366  758934260217835,美金户,路人互动-海总（30-9）山,7909.07,6449.18,,131.3901,1459.89,1591.2801,
2025-09-18,印度,HW,BONS-A7515-B0000(+7)-1388  1397183488012900,美金户,路人互动-海总（30-9）山,1512.36,805.42,,63.6246,706.94,770.5646,
2025-09-18,印度,HW,TD-TIDE-yunf-39(+8)  769463219064902,绑卡美金户,凤凰&洛阳,3533.89,1000.0,,329.4057,2533.89,2863.2957,
2025-09-18,印度,HW,Books-ZK+8-QQB-400  805836505237731,直客户,海总&志诚三不限,19.86,,,1.3902,19.86,21.2502,
2025-09-19,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,99099.02738,98656.79575,,35.37853,442.231625,477.610155,
2025-09-19,印度,MY,GRE-US-P7-CL-54  1287267872361352,企业额度户,海总&志诚三不限,2826.69,2000.0,,124.0035,826.69,950.6935,
2025-09-19,印度,MY,BONS-A9454-B0000(+3)-1517  1298372668399994,美金户,路人互动-海总（30-9）山,396.06,293.41,,9.2385,102.65,111.8885,
2025-09-19,印度,MY,NHHMAX+7-JVCG-70   1490839992363309,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,196.43,63.72,,11.9439,132.71,144.6539,
2025-09-19,印度,LM,Eastar 4 - Ada - 72  1218687010304721,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,1180.96,1028.14,,13.7538,152.82,166.5738,
2025-09-19,印度,HY,Eastar 4 - Ada - 34 1106733488068476,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,26353.46,23963.42,,215.1036,2390.04,2605.1436,
2025-09-19,印度,HY,HOORAY 47_NLM  1174334650582178,授信额度户,深圳芳林子,5990.42,2995.23,,453.471766,2995.19,3448.661766,
2025-09-19,印度,JK,Eastar 4 - Ada - 301  24524658753842868,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,3884.62,3698.05,,16.7913,186.57,203.3613,
2025-09-19,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,18667.9,18603.95,,5.7555,63.95,69.7055,
2025-09-19,印度,XH,Books-ZK-5-QQB-195  1358779739001459,直客户,海总&志诚三不限,3957.15,3278.41,,47.5118,678.74,726.2518,
2025-09-19,印度,XH,Books-ZK+7-QQB-390  1577738763585369,直客户,海总&志诚三不限,843.07,364.91,,33.4712,478.16,511.6312,
2025-09-19,印度,LD,Eastar 4 - Ada - 302  1537471214263511,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,926.65,748.23,,16.0578,178.42,194.4778,
2025-09-19,印度,FD,Eastar 4 - Ada - 300  1296499035350127,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,8486.42,7436.25,,94.5153,1050.17,1144.6853,
2025-09-19,印度,FD,NHHMAX-7-JVCG-33  1885863742261931,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,559.53,305.13,,22.896,254.4,277.296,
2025-09-19,印度,YJ,Books-ZK-5-QQB-196  1818502075439838,直客户,海总&志诚三不限,1872.45,1588.76,,19.8583,283.69,303.5483,
2025-09-19,印度,YJ,Books-ZK+7-QQB-347  1875281213050671,直客户,海总&志诚三不限,2499.14,1121.18,,96.4572,1377.96,1474.4172,
2025-09-19,印度,HW,NHHMAX+7-llinda-10  738828212333384,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,16015.76,13862.2,,150.7492,2153.56,2304.3092,
2025-09-19,印度,HW,BONS-A7108-B0000(+7)-1366  758934260217835,美金户,路人互动-海总（30-9）山,8465.87,7909.07,,50.112,556.8,606.912,
2025-09-19,印度,HW,BONS-A7515-B0000(+7)-1388  1397183488012900,美金户,路人互动-海总（30-9）山,1847.56,1512.36,,30.168,335.2,365.368,
2025-09-19,印度,HW,TD-TIDE-yunf-39(+8)  769463219064902,绑卡美金户,凤凰&洛阳,6386.42,3533.89,,370.8289,2852.53,3223.3589,
2025-09-20,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,100903.2474,99099.02738,,144.3376,1804.22,1948.5576,
2025-09-20,印度,MY,GRE-US-P7-CL-54  1287267872361352,企业额度户,海总&志诚三不限,8000.0,2826.69,,775.9965,5173.31,5949.3065,
2025-09-20,印度,XH,Books-ZK-5-QQB-195  1358779739001459,直客户,海总&志诚三不限,4523.95,3957.15,,39.676,566.8,606.476,
2025-09-20,印度,FD,Eastar 4 - Ada - 300  1296499035350127,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,8601.03,8486.42,,10.3149,114.61,124.9249,
2025-09-20,印度,HW,NHHMAX+7-llinda-10  738828212333384,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,17329.18,16015.76,,91.9394,1313.42,1405.3594,
2025-09-20,印度,HW,BONS-A7108-B0000(+7)-1366  758934260217835,美金户,路人互动-海总（30-9）山,8489.44,8465.87,,2.1213,23.57,25.6913,
2025-09-20,印度,HW,BONS-A7515-B0000(+7)-1388  1397183488012900,美金户,路人互动-海总（30-9）山,2147.04,1847.56,,26.9532,299.48,326.4332,
2025-09-20,印度,HW,TD-TIDE-yunf-39(+8)  769463219064902,绑卡美金户,凤凰&洛阳,6421.7,6386.42,,4.5864,35.28,39.8664,
2025-09-21,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,18788.36,18667.9,,10.8414,120.46,131.3014,
2025-09-21,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,101466.9627,100903.2474,,45.097225,563.7153125,608.8125375,
2025-09-22,印度,HW,BA VORNIX 2  1159503902059269,印尼企业户,印度户印尼企业户,,26721.4435,历史消耗,,,,
2025-09-22,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,104803.1399,101466.9627,,266.89418,3336.17725,3603.07143,
2025-09-22,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,18829.27,18788.36,,3.6819,40.91,44.5919,
2025-09-22,印度,HW,BA VORNIX 2  1159503902059269,印尼企业户,印度户印尼企业户,27090.186,26721.4435,,29.4994,368.7425,398.2419,
2025-09-23,马来西亚,YK,SON-A0077-B0000(+7)-724  1152648186880283,越南户,路人互动-海总（30-9）山,,100.76216,历史消耗,,,,
2025-09-23,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,109779.2712,104803.1399,,398.0905,4976.13125,5374.22175,
2025-09-23,印度,FD,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,10.4,,,0.936,10.4,11.336,
2025-09-23,印度,LD,GT-JG-3-V05－17  835037809200196,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,13.95,,,1.2555,13.95,15.2055,
2025-09-23,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,19091.33,18829.27,,23.5854,262.06,285.6454,
2025-09-23,马来西亚,YK,BRG-USD-010G03-080802-(GMT+6） 1011266497235186,美金户,启航,7.11,,,0.8618181818,7.11,7.971818182,
2025-09-23,马来西亚,YK,GT-JG-3-V05－14  1499195227742573,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,126.88,,,11.4192,126.88,138.2992,
2025-09-23,印度,HW,BA VORNIX 2  1159503902059269,印尼企业户,印度户印尼企业户,27348.88481,27090.186,,20.695905,258.6988125,279.3947175,
2025-09-23,印度,HW,GT-JG-3-V05－15  684695953944306,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,75.37,,,6.7833,75.37,82.1533,
2025-09-24,马来西亚,JK,GT-JG-3-V05－16  1081450674056767,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,12.07,,,1.0863,12.07,13.1563,
2025-09-24,马来西亚,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,19120.28,19091.33,,2.6055,28.95,31.5555,
2025-09-24,马来西亚,YJ,9/23-YJ-250USD-02   2201630496651225,账单户,账单户对接-啊噗,11.7,,,0.0,11.7,11.7,
2025-09-24,马来西亚,LM,Eastar 4 - ADA - 838  1158686706314805,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,15.16,,,1.3644,15.16,16.5244,
2025-09-24,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,111929.1322,109779.2712,,171.98888,2149.861,2321.84988,
2025-09-24,马来西亚,YJ,9/23-YJ-250USD-01   272476601690556,账单户,账单户对接-啊噗,41.32,,,0.0,41.32,41.32,
2025-09-24,马来西亚,FKZ,泰安博屿   act_ 2286642445120373,美金户,企业户,3.52,,,0.0,3.52,3.52,
2025-09-25,马来西亚,YK,AX-092301  1426168768303849,金融三不限,华飞-Alex（三不限）8+千分6,,5.5872,历史消耗,,,,
2025-09-25,马来西亚,YK,GT-JG-3-V05－14  1499195227742573,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,174.27,126.88,,4.2651,47.39,51.6551,
2025-09-25,马来西亚,YK,GT-JG+7-V05－53  641206098731788,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,5.67,,,0.5103,5.67,6.1803,
2025-09-25,马来西亚,YK,KMQJ-TH-liangyu-2  824367003292688,二不限,二不限企业户服务费2%+0.5%,335.18,,,8.3795,335.18,343.5595,
2025-09-25,马来西亚,YK,RichardHale-1  691698399893864,二不限,深圳芳林子,4.66,,,0.28193,4.66,4.94193,
2025-09-25,马来西亚,YK,RichardHale-2  1330535365433036,二不限,深圳芳林子,1.58,,,0.09559,1.58,1.67559,
2025-09-25,马来西亚,YK,RichardHale-3  1514219633251667,二不限,深圳芳林子,7.48,,,0.45254,7.48,7.93254,
2025-09-25,马来西亚,LM,Eastar 4 - ADA - 838  1158686706314805,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,50.16,15.16,,3.15,35.0,38.15,
2025-09-25,马来西亚,XH,Eastar 4 - ADA - 837  1173983927948349,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,122.96,,,11.0664,122.96,134.0264,
2025-09-25,马来西亚,LD,GT-JG-3-V05－17  835037809200196,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,47.89,13.95,,3.0546,33.94,36.9946,
2025-09-25,马来西亚,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,19157.1,19120.28,,3.3138,36.82,40.1338,
2025-09-25,马来西亚,FD,Wendynew-1  761002313585928,二不限,深圳芳林子,,30.53,历史消耗,,,,
2025-09-25,马来西亚,FD,Wendynew-2  1341787657382735,二不限,深圳芳林子,,91.17,历史消耗,,,,
2025-09-25,马来西亚,FD,Wendynew-1  761002313585928,二不限,深圳芳林子,47.32,30.53,,1.015795,16.79,17.805795,
2025-09-25,马来西亚,FD,Wendynew-2  1341787657382735,二不限,深圳芳林子,107.01,91.17,,0.95832,15.84,16.79832,
2025-09-25,马来西亚,FD,Wendynew-3  3984992024977491,二不限,深圳芳林子,2.66,,,0.16093,2.66,2.82093,
2025-09-25,马来西亚,YK,MATE 4 - VIP - F40  927237052408805,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,,974.46,历史消耗,,,,
2025-09-26,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,114903.2474,111929.1322,,237.929215,2974.115188,3212.044403,
2025-09-26,印度,LM,Eastar 4 - ADA - 838  1158686706314805,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,237.27,50.16,,16.8399,187.11,203.9499,
2025-09-26,印度,JK,GT-JG-3-V05－16  1081450674056767,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,163.14,12.07,,13.5963,151.07,164.6663,
2025-09-26,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,19509.22,19157.1,,31.6908,352.12,383.8108,
2025-09-26,马来西亚,LD,GT-JG-3-V05－17  835037809200196,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,62.39,47.89,,1.305,14.5,15.805,
2025-09-26,马来西亚,XH,Eastar 4 - ADA - 837  1173983927948349,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,492.58,122.96,,33.2658,369.62,402.8858,
2025-09-26,马来西亚,YK,GT-JG-3-V05－14  1499195227742573,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,214.59,174.27,,3.6288,40.32,43.9488,
2025-09-26,印度,LD,GT-JG-3-V05－17  835037809200196,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,439.51,13.95,,38.3004,425.56,463.8604,
2025-09-26,印度,YJ,SK-USD4801-GMT-8-JJ-JXHD-0467  2047677178974880,美金户,Y-5208 FB欧/美户,136.9,,,17.797,136.9,154.697,
2025-09-26,马来西亚,YJ,BON-XANY-VND-0924-24  1436709740976181,越南户,海总-黑泽-欧洲户对接,27.2498,,,2.47428184,27.2498,29.72408184,
2025-09-26,印度,HW,BA VORNIX 2  1159503902059269,印尼企业户,印度户印尼企业户,27721.4435,27348.88481,,29.804695,372.5586875,402.3633825,
2025-09-28,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,121279.2782,114903.2474,,510.082465,6376.030812,6886.113277,
2025-09-28,印度,HW,BA VORNIX 2  1159503902059269,印尼企业户,印度户印尼企业户,29487.00463,27721.4435,,141.24489,1765.561125,1906.806015,
2025-09-29,马来西亚,FKZ,MATE 4 - VIP - F42  948328850834303,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,10.0,,,0.9,10.0,10.9,
2025-09-29,印度,HY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,52.2095625,,,4.176765,52.2095625,56.3863275,
2025-09-29,印度,LD,ST-QH-FSB-12  1548490926312059,美金户,D-美国户FB对接群,22.59,,,2.051172,22.59,24.641172,
2025-09-29,印度,LM,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,67.14,,,6.0426,67.14,73.1826,
2025-09-29,印度,MY,BA VORNIX 9  1412307579460468,印尼企业户,印度户印尼企业户,126442.3917,121279.2782,,413.04908,5163.1135,5576.16258,
2025-09-29,印度,JK,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,21640.95,19509.22,,191.8557,2131.73,2323.5857,
2025-09-29,印度,FD,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,172.36,10.4,,14.5764,161.96,176.5364,
2025-09-29,印度,FD,MATE 4 - VIP - F114  1234449808227198,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,0.44,,,0.0396,0.44,0.4796,
2025-09-29,印度,YJ,BA GLADIUS 4  936002028210213,印尼企业户,印度户印尼企业户,620.8,,,55.872,620.8,676.672,
2025-09-29,马来西亚,XH,Eastar 4 - ADA - 837  1173983927948349,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,535.18,492.58,,3.834,42.6,46.434,
2025-09-29,马来西亚,HY,9/23-HY-250USD-01  155023974,账单户,印度金融验证个号/户,20.22619048,,,0.0,20.22619048,20.22619048,
2025-09-29,马来西亚,YK,KMQJ-TH-jitu-2  2064602877403500,二不限,二不限企业户服务费2%+0.5%,2.82,,,0.0705,2.82,2.8905,
2025-09-29,马来西亚,YK,KMQJ-TH-jitu-3  1457126992043188,二不限,二不限企业户服务费2%+0.5%,100.36,,,2.509,100.36,102.869,
2025-09-29,马来西亚,YK,GT-JG-3-V05－14  1499195227742573,美金户,GT&SHEN 欧洲户８＋１ 港60+5+1,239.07,214.59,,2.2032,24.48,26.6832,
