2025年7月收支财务报表,Unnamed: 3,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 18,Unnamed: 19
,,221,,,,,,,,,,,,
,,222,,,,,,,,,,,,
,,223,,,,,,,,,,,,
,,224,,,,,,,,,,,,
,,225,,,,,,,,,,,,
,,226,,,,,,,,,,,,
,,227,,,,,,,,,,,,
,,228,,,,,,,,,,,,
,,229,,,,,,,,,,,,
,,230,,,,,,,,,,,,
,,231,,,,,,,,,,,,
,,232,,,,,,,,,,,,
,,233,,,,,,,,,,,,
,,234,,,,,,,,,,,,
,,235,,,,,,,,,,,,
